time (s),Vout (V)
77.92E-6,131.1E-6
78.00E-6,132.0E-6
78.08E-6,133.0E-6
78.16E-6,134.0E-6
78.23E-6,135.1E-6
78.31E-6,136.1E-6
78.39E-6,137.2E-6
78.47E-6,138.2E-6
78.55E-6,139.3E-6
78.62E-6,140.5E-6
78.70E-6,141.6E-6
78.78E-6,142.7E-6
78.86E-6,143.9E-6
78.94E-6,145.1E-6
79.01E-6,146.3E-6
79.09E-6,147.6E-6
79.17E-6,148.8E-6
79.25E-6,150.1E-6
79.33E-6,151.4E-6
79.40E-6,152.7E-6
79.48E-6,154.0E-6
79.56E-6,155.4E-6
79.64E-6,156.8E-6
79.72E-6,158.2E-6
79.79E-6,159.6E-6
79.87E-6,161.1E-6
79.95E-6,162.5E-6
80.03E-6,164.0E-6
80.11E-6,165.6E-6
80.18E-6,167.1E-6
80.26E-6,168.7E-6
80.34E-6,170.3E-6
80.42E-6,171.9E-6
80.50E-6,173.6E-6
80.57E-6,175.3E-6
80.65E-6,177.0E-6
80.73E-6,178.8E-6
80.81E-6,180.5E-6
80.89E-6,182.3E-6
80.96E-6,184.2E-6
81.04E-6,186.0E-6
81.12E-6,187.9E-6
81.20E-6,189.9E-6
81.28E-6,191.8E-6
81.35E-6,193.8E-6
81.43E-6,195.9E-6
81.51E-6,197.9E-6
81.59E-6,200.0E-6
81.67E-6,202.2E-6
81.74E-6,204.4E-6
81.82E-6,206.6E-6
81.90E-6,208.8E-6
81.98E-6,211.1E-6
82.06E-6,213.4E-6
82.13E-6,215.8E-6
82.21E-6,218.2E-6
82.29E-6,220.7E-6
82.37E-6,223.2E-6
82.45E-6,225.7E-6
82.52E-6,228.3E-6
82.60E-6,230.9E-6
82.68E-6,233.6E-6
82.76E-6,236.3E-6
82.84E-6,239.0E-6
82.91E-6,241.8E-6
82.99E-6,244.7E-6
83.07E-6,247.6E-6
83.15E-6,250.6E-6
83.23E-6,253.6E-6
83.30E-6,256.6E-6
83.38E-6,259.7E-6
83.46E-6,262.9E-6
83.54E-6,266.1E-6
83.62E-6,269.4E-6
83.69E-6,272.7E-6
83.77E-6,276.1E-6
83.85E-6,279.6E-6
83.93E-6,283.1E-6
84.01E-6,286.7E-6
84.08E-6,290.3E-6
84.16E-6,294.0E-6
84.24E-6,297.8E-6
84.32E-6,301.6E-6
84.40E-6,305.5E-6
84.47E-6,309.4E-6
84.55E-6,313.5E-6
84.63E-6,317.6E-6
84.71E-6,321.7E-6
84.79E-6,326.0E-6
84.86E-6,330.3E-6
84.94E-6,334.7E-6
85.02E-6,339.2E-6
85.10E-6,343.7E-6
85.18E-6,348.3E-6
85.25E-6,353.0E-6
85.33E-6,357.8E-6
85.41E-6,362.7E-6
85.49E-6,367.7E-6
85.57E-6,372.7E-6
85.64E-6,377.8E-6
85.72E-6,383.1E-6
85.80E-6,388.4E-6
85.88E-6,393.8E-6
85.96E-6,399.3E-6
86.03E-6,404.9E-6
86.11E-6,410.6E-6
86.19E-6,416.3E-6
86.27E-6,422.2E-6
86.35E-6,428.2E-6
86.42E-6,434.3E-6
86.50E-6,440.5E-6
86.58E-6,446.9E-6
86.66E-6,453.3E-6
86.74E-6,459.8E-6
86.81E-6,466.5E-6
86.89E-6,473.2E-6
86.97E-6,480.1E-6
87.05E-6,487.1E-6
87.13E-6,494.3E-6
87.20E-6,501.5E-6
87.28E-6,508.9E-6
87.36E-6,516.4E-6
87.44E-6,524.0E-6
87.52E-6,531.8E-6
87.59E-6,539.7E-6
87.67E-6,547.8E-6
87.75E-6,555.9E-6
87.83E-6,564.3E-6
87.91E-6,572.7E-6
87.98E-6,581.4E-6
88.06E-6,590.1E-6
88.14E-6,599.1E-6
88.22E-6,608.2E-6
88.30E-6,617.4E-6
88.37E-6,626.8E-6
88.45E-6,636.4E-6
88.53E-6,646.1E-6
88.61E-6,656.0E-6
88.69E-6,666.1E-6
88.76E-6,676.3E-6
88.84E-6,686.8E-6
88.92E-6,697.4E-6
89.00E-6,708.2E-6
89.08E-6,719.2E-6
89.15E-6,730.4E-6
89.23E-6,741.7E-6
89.31E-6,753.3E-6
89.39E-6,765.1E-6
89.47E-6,777.1E-6
89.54E-6,789.3E-6
89.62E-6,801.7E-6
89.70E-6,814.3E-6
89.78E-6,827.2E-6
89.86E-6,840.2E-6
89.93E-6,853.5E-6
90.01E-6,867.1E-6
90.09E-6,880.9E-6
90.17E-6,894.9E-6
90.25E-6,909.2E-6
90.32E-6,923.7E-6
90.40E-6,938.4E-6
90.48E-6,953.5E-6
90.56E-6,968.8E-6
90.64E-6,984.4E-6
90.71E-6,1.000E-3
90.79E-6,1.016E-3
90.87E-6,1.033E-3
90.95E-6,1.049E-3
91.03E-6,1.066E-3
91.10E-6,1.084E-3
91.18E-6,1.101E-3
91.26E-6,1.119E-3
91.34E-6,1.138E-3
91.42E-6,1.156E-3
91.49E-6,1.175E-3
91.57E-6,1.194E-3
91.65E-6,1.214E-3
91.73E-6,1.234E-3
91.81E-6,1.254E-3
91.88E-6,1.275E-3
91.96E-6,1.296E-3
92.04E-6,1.317E-3
92.12E-6,1.339E-3
92.20E-6,1.361E-3
92.27E-6,1.384E-3
92.35E-6,1.407E-3
92.43E-6,1.430E-3
92.51E-6,1.454E-3
92.59E-6,1.478E-3
92.66E-6,1.503E-3
92.74E-6,1.528E-3
92.82E-6,1.554E-3
92.90E-6,1.580E-3
92.98E-6,1.607E-3
93.05E-6,1.634E-3
93.13E-6,1.662E-3
93.21E-6,1.690E-3
93.29E-6,1.718E-3
93.37E-6,1.748E-3
93.44E-6,1.777E-3
93.52E-6,1.808E-3
93.60E-6,1.839E-3
93.68E-6,1.870E-3
93.76E-6,1.902E-3
93.83E-6,1.935E-3
93.91E-6,1.968E-3
93.99E-6,2.002E-3
94.07E-6,2.037E-3
94.15E-6,2.072E-3
94.22E-6,2.108E-3
94.30E-6,2.145E-3
94.38E-6,2.182E-3
94.46E-6,2.220E-3
94.54E-6,2.259E-3
94.61E-6,2.299E-3
94.69E-6,2.339E-3
94.77E-6,2.381E-3
94.85E-6,2.423E-3
94.93E-6,2.466E-3
95.00E-6,2.509E-3
95.08E-6,2.554E-3
95.16E-6,2.600E-3
95.24E-6,2.646E-3
95.32E-6,2.694E-3
95.39E-6,2.742E-3
95.47E-6,2.792E-3
95.55E-6,2.843E-3
95.63E-6,2.894E-3
95.71E-6,2.947E-3
95.78E-6,3.001E-3
95.86E-6,3.056E-3
95.94E-6,3.113E-3
96.02E-6,3.170E-3
96.10E-6,3.229E-3
96.17E-6,3.289E-3
96.25E-6,3.351E-3
96.33E-6,3.413E-3
96.41E-6,3.478E-3
96.49E-6,3.544E-3
96.56E-6,3.611E-3
96.64E-6,3.680E-3
96.72E-6,3.750E-3
96.80E-6,3.823E-3
96.88E-6,3.897E-3
96.95E-6,3.972E-3
97.03E-6,4.050E-3
97.11E-6,4.130E-3
97.19E-6,4.211E-3
97.27E-6,4.295E-3
97.34E-6,4.380E-3
97.42E-6,4.468E-3
97.50E-6,4.559E-3
97.58E-6,4.651E-3
97.66E-6,4.746E-3
97.73E-6,4.844E-3
97.81E-6,4.944E-3
97.89E-6,5.047E-3
97.97E-6,5.153E-3
98.05E-6,5.262E-3
98.12E-6,5.374E-3
98.20E-6,5.489E-3
98.28E-6,5.608E-3
98.36E-6,5.730E-3
98.44E-6,5.856E-3
98.51E-6,5.986E-3
98.59E-6,6.120E-3
98.67E-6,6.258E-3
98.75E-6,6.400E-3
98.83E-6,6.548E-3
98.90E-6,6.699E-3
98.98E-6,6.856E-3
99.06E-6,7.019E-3
99.14E-6,7.187E-3
99.22E-6,7.361E-3
99.29E-6,7.541E-3
99.37E-6,7.727E-3
99.45E-6,7.921E-3
99.53E-6,8.122E-3
99.61E-6,8.330E-3
99.68E-6,8.547E-3
99.76E-6,8.772E-3
99.84E-6,9.007E-3
99.92E-6,9.251E-3
100.0E-6,9.505E-3
100.1E-6,9.770E-3
100.2E-6,10.05E-3
100.2E-6,10.34E-3
100.3E-6,10.64E-3
100.4E-6,10.95E-3
100.5E-6,11.28E-3
100.5E-6,11.63E-3
100.6E-6,11.99E-3
100.7E-6,12.38E-3
100.8E-6,12.78E-3
100.9E-6,13.20E-3
100.9E-6,13.64E-3
101.0E-6,14.11E-3
101.1E-6,14.60E-3
101.2E-6,15.13E-3
101.2E-6,15.68E-3
101.3E-6,16.26E-3
101.4E-6,16.88E-3
101.5E-6,17.53E-3
101.6E-6,18.23E-3
101.6E-6,18.97E-3
101.7E-6,19.75E-3
101.8E-6,20.58E-3
101.9E-6,21.47E-3
101.9E-6,22.42E-3
102.0E-6,23.42E-3
102.1E-6,24.50E-3
102.2E-6,25.64E-3
102.3E-6,26.86E-3
102.3E-6,28.15E-3
102.4E-6,29.52E-3
102.5E-6,30.98E-3
102.6E-6,32.53E-3
102.6E-6,34.16E-3
102.7E-6,35.87E-3
102.8E-6,37.67E-3
102.9E-6,39.55E-3
103.0E-6,41.50E-3
103.0E-6,43.52E-3
103.1E-6,45.60E-3
103.2E-6,47.72E-3
103.3E-6,49.88E-3
103.3E-6,52.05E-3
103.4E-6,54.23E-3
103.5E-6,56.41E-3
103.6E-6,58.56E-3
103.7E-6,60.69E-3
103.7E-6,62.76E-3
103.8E-6,64.78E-3
103.9E-6,66.73E-3
104.0E-6,68.60E-3
104.1E-6,70.39E-3
104.1E-6,72.08E-3
104.2E-6,73.67E-3
104.3E-6,75.16E-3
104.4E-6,76.53E-3
104.4E-6,77.79E-3
104.5E-6,78.93E-3
104.6E-6,79.93E-3
104.7E-6,80.81E-3
104.8E-6,81.54E-3
104.8E-6,82.12E-3
104.9E-6,82.55E-3
105.0E-6,82.81E-3
105.1E-6,82.90E-3
105.1E-6,82.81E-3
105.2E-6,82.53E-3
105.3E-6,82.04E-3
105.4E-6,81.33E-3
105.5E-6,80.39E-3
105.5E-6,79.19E-3
105.6E-6,77.67E-3
105.7E-6,75.75E-3
105.8E-6,73.29E-3
105.8E-6,70.04E-3
105.9E-6,65.66E-3
106.0E-6,59.46E-3
106.1E-6,50.28E-3
106.2E-6,36.73E-3
106.2E-6,19.41E-3
106.3E-6,6.189E-3
106.4E-6,1.461E-3
106.5E-6,462.4E-6
106.5E-6,297.8E-6
106.6E-6,267.0E-6
106.7E-6,259.1E-6
106.8E-6,253.7E-6
106.9E-6,248.4E-6
106.9E-6,243.3E-6
107.0E-6,238.3E-6
107.1E-6,233.4E-6
107.2E-6,228.8E-6
107.2E-6,224.4E-6
107.3E-6,220.2E-6
107.4E-6,216.1E-6
107.5E-6,212.2E-6
107.6E-6,208.4E-6
107.6E-6,204.8E-6
107.7E-6,201.4E-6
107.8E-6,198.0E-6
107.9E-6,194.8E-6
108.0E-6,191.7E-6
108.0E-6,188.7E-6
108.1E-6,185.8E-6
108.2E-6,183.1E-6
108.3E-6,180.4E-6
108.3E-6,177.8E-6
108.4E-6,175.3E-6
108.5E-6,172.8E-6
108.6E-6,170.5E-6
108.7E-6,168.2E-6
108.7E-6,166.0E-6
108.8E-6,163.8E-6
108.9E-6,161.8E-6
109.0E-6,159.8E-6
109.0E-6,157.8E-6
109.1E-6,155.9E-6
109.2E-6,154.1E-6
109.3E-6,152.3E-6
109.4E-6,150.6E-6
109.4E-6,148.9E-6
109.5E-6,147.3E-6
109.6E-6,145.7E-6
109.7E-6,144.1E-6
109.7E-6,142.6E-6
109.8E-6,141.2E-6
109.9E-6,139.8E-6
110.0E-6,138.4E-6
110.1E-6,137.0E-6
110.1E-6,135.7E-6
110.2E-6,134.4E-6
110.3E-6,133.2E-6
110.4E-6,132.0E-6
110.4E-6,130.8E-6
110.5E-6,129.7E-6
110.6E-6,128.5E-6
110.7E-6,127.4E-6
110.8E-6,126.4E-6
110.8E-6,125.3E-6
110.9E-6,124.3E-6
111.0E-6,123.4E-6
111.1E-6,122.4E-6
111.1E-6,121.5E-6
111.2E-6,120.5E-6
111.3E-6,119.6E-6
111.4E-6,118.8E-6
111.5E-6,117.9E-6
111.5E-6,117.1E-6
111.6E-6,116.3E-6
111.7E-6,115.5E-6
111.8E-6,114.7E-6
111.9E-6,114.0E-6
111.9E-6,113.3E-6
112.0E-6,112.5E-6
112.1E-6,111.8E-6
112.2E-6,111.1E-6
112.2E-6,110.4E-6
112.3E-6,109.8E-6
112.4E-6,109.1E-6
112.5E-6,108.5E-6
112.6E-6,107.8E-6
112.6E-6,107.2E-6
112.7E-6,106.6E-6
112.8E-6,106.0E-6
112.9E-6,105.4E-6
112.9E-6,104.8E-6
113.0E-6,104.3E-6
113.1E-6,103.7E-6
113.2E-6,103.2E-6
113.3E-6,102.6E-6
113.3E-6,102.1E-6
113.4E-6,101.6E-6
113.5E-6,101.1E-6
113.6E-6,100.6E-6
113.6E-6,100.1E-6
113.7E-6,99.61E-6
113.8E-6,99.14E-6
113.9E-6,98.68E-6
114.0E-6,98.23E-6
114.0E-6,97.78E-6
114.1E-6,97.35E-6
114.2E-6,96.92E-6
114.3E-6,96.50E-6
114.3E-6,96.09E-6
114.4E-6,95.69E-6
114.5E-6,95.30E-6
114.6E-6,94.91E-6
114.7E-6,94.53E-6
114.7E-6,94.15E-6
114.8E-6,93.79E-6
114.9E-6,93.43E-6
115.0E-6,93.08E-6
115.0E-6,92.74E-6
115.1E-6,92.40E-6
115.2E-6,92.07E-6
115.3E-6,91.74E-6
115.4E-6,91.43E-6
115.4E-6,91.11E-6
115.5E-6,90.81E-6
115.6E-6,90.51E-6
115.7E-6,90.22E-6
115.8E-6,89.93E-6
115.8E-6,89.65E-6
115.9E-6,89.38E-6
116.0E-6,89.11E-6
116.1E-6,88.85E-6
116.1E-6,88.59E-6
116.2E-6,88.34E-6
116.3E-6,88.09E-6
116.4E-6,87.85E-6
116.5E-6,87.62E-6
116.5E-6,87.39E-6
116.6E-6,87.17E-6
116.7E-6,86.95E-6
116.8E-6,86.73E-6
116.8E-6,86.53E-6
116.9E-6,86.32E-6
117.0E-6,86.12E-6
117.1E-6,85.93E-6
117.2E-6,85.74E-6
117.2E-6,85.56E-6
117.3E-6,85.38E-6
117.4E-6,85.21E-6
117.5E-6,85.04E-6
117.5E-6,84.87E-6
117.6E-6,84.71E-6
117.7E-6,84.56E-6
117.8E-6,84.41E-6
117.9E-6,84.26E-6
117.9E-6,84.12E-6
118.0E-6,83.99E-6
118.1E-6,83.85E-6
118.2E-6,83.73E-6
118.2E-6,83.60E-6
118.3E-6,83.48E-6
118.4E-6,83.37E-6
118.5E-6,83.26E-6
118.6E-6,83.15E-6
118.6E-6,83.05E-6
118.7E-6,82.95E-6
118.8E-6,82.86E-6
118.9E-6,82.77E-6
118.9E-6,82.68E-6
119.0E-6,82.60E-6
119.1E-6,82.52E-6
119.2E-6,82.45E-6
119.3E-6,82.38E-6
119.3E-6,82.32E-6
119.4E-6,82.26E-6
119.5E-6,82.20E-6
119.6E-6,82.15E-6
119.7E-6,82.10E-6
119.7E-6,82.05E-6
119.8E-6,82.01E-6
119.9E-6,81.97E-6
120.0E-6,81.94E-6
120.0E-6,81.91E-6
120.1E-6,81.89E-6
120.2E-6,81.86E-6
120.3E-6,81.85E-6
120.4E-6,81.83E-6
120.4E-6,81.82E-6
120.5E-6,81.82E-6
120.6E-6,81.82E-6
120.7E-6,81.82E-6
120.7E-6,81.82E-6
120.8E-6,81.83E-6
120.9E-6,81.85E-6
121.0E-6,81.86E-6
121.1E-6,81.88E-6
121.1E-6,81.91E-6
121.2E-6,81.94E-6
121.3E-6,81.97E-6
121.4E-6,82.01E-6
121.4E-6,82.05E-6
121.5E-6,82.09E-6
121.6E-6,82.14E-6
121.7E-6,82.19E-6
121.8E-6,82.25E-6
121.8E-6,82.31E-6
121.9E-6,82.38E-6
122.0E-6,82.44E-6
122.1E-6,82.52E-6
122.1E-6,82.59E-6
122.2E-6,82.67E-6
122.3E-6,82.76E-6
122.4E-6,82.84E-6
122.5E-6,82.94E-6
122.5E-6,83.03E-6
122.6E-6,83.13E-6
122.7E-6,83.24E-6
122.8E-6,83.35E-6
122.8E-6,83.46E-6
122.9E-6,83.58E-6
123.0E-6,83.70E-6
123.1E-6,83.82E-6
123.2E-6,83.95E-6
123.2E-6,84.09E-6
123.3E-6,84.22E-6
123.4E-6,84.37E-6
123.5E-6,84.51E-6
123.6E-6,84.67E-6
123.6E-6,84.82E-6
123.7E-6,84.98E-6
123.8E-6,85.15E-6
123.9E-6,85.31E-6
123.9E-6,85.49E-6
124.0E-6,85.67E-6
124.1E-6,85.85E-6
124.2E-6,86.04E-6
124.3E-6,86.23E-6
124.3E-6,86.43E-6
124.4E-6,86.63E-6
124.5E-6,86.83E-6
124.6E-6,87.05E-6
124.6E-6,87.26E-6
124.7E-6,87.48E-6
124.8E-6,87.71E-6
124.9E-6,87.94E-6
125.0E-6,88.18E-6
125.0E-6,88.42E-6
125.1E-6,88.67E-6
125.2E-6,88.92E-6
125.3E-6,89.18E-6
125.3E-6,89.44E-6
125.4E-6,89.71E-6
125.5E-6,89.98E-6
125.6E-6,90.26E-6
125.7E-6,90.54E-6
125.7E-6,90.83E-6
125.8E-6,91.13E-6
125.9E-6,91.43E-6
126.0E-6,91.74E-6
126.0E-6,92.05E-6
126.1E-6,92.37E-6
126.2E-6,92.70E-6
126.3E-6,93.03E-6
126.4E-6,93.37E-6
126.4E-6,93.71E-6
126.5E-6,94.06E-6
126.6E-6,94.42E-6
126.7E-6,94.79E-6
126.7E-6,95.16E-6
126.8E-6,95.53E-6
126.9E-6,95.92E-6
127.0E-6,96.31E-6
127.1E-6,96.70E-6
127.1E-6,97.11E-6
127.2E-6,97.52E-6
127.3E-6,97.94E-6
127.4E-6,98.37E-6
127.5E-6,98.80E-6
127.5E-6,99.24E-6
127.6E-6,99.69E-6
127.7E-6,100.1E-6
127.8E-6,100.6E-6
127.8E-6,101.1E-6
127.9E-6,101.6E-6
128.0E-6,102.1E-6
128.1E-6,102.6E-6
128.2E-6,103.1E-6
128.2E-6,103.6E-6
128.3E-6,104.1E-6
128.4E-6,104.6E-6
128.5E-6,105.2E-6
128.5E-6,105.7E-6
128.6E-6,106.3E-6
128.7E-6,106.8E-6
128.8E-6,107.4E-6
128.9E-6,108.0E-6
128.9E-6,108.6E-6
129.0E-6,109.2E-6
129.1E-6,109.8E-6
129.2E-6,110.5E-6
129.2E-6,111.1E-6
129.3E-6,111.8E-6
129.4E-6,112.4E-6
129.5E-6,113.1E-6
129.6E-6,113.8E-6
129.6E-6,114.5E-6
129.7E-6,115.2E-6
129.8E-6,115.9E-6
129.9E-6,116.6E-6
129.9E-6,117.3E-6
130.0E-6,118.1E-6
130.1E-6,118.9E-6
130.2E-6,119.6E-6
130.3E-6,120.4E-6
130.3E-6,121.2E-6
130.4E-6,122.0E-6
130.5E-6,122.9E-6
130.6E-6,123.7E-6
130.6E-6,124.6E-6
130.7E-6,125.5E-6
130.8E-6,126.3E-6
130.9E-6,127.2E-6
131.0E-6,128.2E-6
131.0E-6,129.1E-6
131.1E-6,130.0E-6
131.2E-6,131.0E-6
131.3E-6,132.0E-6
131.4E-6,133.0E-6
131.4E-6,134.0E-6
131.5E-6,135.0E-6
131.6E-6,136.0E-6
131.7E-6,137.1E-6
131.7E-6,138.2E-6
131.8E-6,139.3E-6
131.9E-6,140.4E-6
132.0E-6,141.5E-6
132.1E-6,142.7E-6
132.1E-6,143.8E-6
132.2E-6,145.0E-6
132.3E-6,146.2E-6
132.4E-6,147.5E-6
132.4E-6,148.7E-6
132.5E-6,150.0E-6
132.6E-6,151.3E-6
132.7E-6,152.6E-6
132.8E-6,153.9E-6
132.8E-6,155.3E-6
132.9E-6,156.7E-6
133.0E-6,158.1E-6
133.1E-6,159.5E-6
133.1E-6,161.0E-6
133.2E-6,162.4E-6
133.3E-6,163.9E-6
133.4E-6,165.5E-6
133.5E-6,167.0E-6
133.5E-6,168.6E-6
133.6E-6,170.2E-6
133.7E-6,171.8E-6
133.8E-6,173.5E-6
133.8E-6,175.2E-6
133.9E-6,176.9E-6
134.0E-6,178.6E-6
134.1E-6,180.4E-6
134.2E-6,182.2E-6
134.2E-6,184.0E-6
134.3E-6,185.9E-6
134.4E-6,187.8E-6
134.5E-6,189.7E-6
134.5E-6,191.7E-6
134.6E-6,193.7E-6
134.7E-6,195.7E-6
134.8E-6,197.8E-6
134.9E-6,199.9E-6
134.9E-6,202.0E-6
135.0E-6,204.2E-6
135.1E-6,206.4E-6
135.2E-6,208.7E-6
135.3E-6,211.0E-6
135.3E-6,213.3E-6
135.4E-6,215.6E-6
135.5E-6,218.0E-6
135.6E-6,220.5E-6
135.6E-6,223.0E-6
135.7E-6,225.5E-6
135.8E-6,228.1E-6
135.9E-6,230.7E-6
136.0E-6,233.4E-6
136.0E-6,236.1E-6
136.1E-6,238.8E-6
136.2E-6,241.7E-6
136.3E-6,244.5E-6
136.3E-6,247.4E-6
136.4E-6,250.4E-6
136.5E-6,253.4E-6
136.6E-6,256.4E-6
136.7E-6,259.5E-6
136.7E-6,262.7E-6
136.8E-6,265.9E-6
136.9E-6,269.2E-6
137.0E-6,272.5E-6
137.0E-6,275.9E-6
137.1E-6,279.4E-6
137.2E-6,282.9E-6
137.3E-6,286.4E-6
137.4E-6,290.1E-6
137.4E-6,293.8E-6
137.5E-6,297.5E-6
137.6E-6,301.3E-6
137.7E-6,305.2E-6
137.7E-6,309.2E-6
137.8E-6,313.2E-6
137.9E-6,317.3E-6
138.0E-6,321.5E-6
138.1E-6,325.7E-6
138.1E-6,330.0E-6
138.2E-6,334.4E-6
138.3E-6,338.9E-6
138.4E-6,343.4E-6
138.4E-6,348.0E-6
138.5E-6,352.7E-6
138.6E-6,357.5E-6
138.7E-6,362.4E-6
138.8E-6,367.3E-6
138.8E-6,372.4E-6
138.9E-6,377.5E-6
139.0E-6,382.7E-6
139.1E-6,388.0E-6
139.2E-6,393.4E-6
139.2E-6,398.9E-6
139.3E-6,404.5E-6
139.4E-6,410.2E-6
139.5E-6,416.0E-6
139.5E-6,421.8E-6
139.6E-6,427.8E-6
139.7E-6,433.9E-6
139.8E-6,440.1E-6
139.9E-6,446.4E-6
139.9E-6,452.9E-6
140.0E-6,459.4E-6
140.1E-6,466.0E-6
140.2E-6,472.8E-6
140.2E-6,479.7E-6
140.3E-6,486.7E-6
140.4E-6,493.8E-6
140.5E-6,501.0E-6
140.6E-6,508.4E-6
140.6E-6,515.9E-6
140.7E-6,523.5E-6
140.8E-6,531.3E-6
140.9E-6,539.2E-6
140.9E-6,547.2E-6
141.0E-6,555.4E-6
141.1E-6,563.7E-6
141.2E-6,572.2E-6
141.3E-6,580.8E-6
141.3E-6,589.6E-6
141.4E-6,598.5E-6
141.5E-6,607.5E-6
141.6E-6,616.8E-6
141.6E-6,626.2E-6
141.7E-6,635.7E-6
141.8E-6,645.4E-6
141.9E-6,655.3E-6
142.0E-6,665.4E-6
142.0E-6,675.6E-6
142.1E-6,686.1E-6
142.2E-6,696.7E-6
142.3E-6,707.5E-6
142.3E-6,718.4E-6
142.4E-6,729.6E-6
142.5E-6,741.0E-6
142.6E-6,752.5E-6
142.7E-6,764.3E-6
142.7E-6,776.3E-6
142.8E-6,788.5E-6
142.9E-6,800.9E-6
143.0E-6,813.5E-6
143.1E-6,826.3E-6
143.1E-6,839.4E-6
143.2E-6,852.7E-6
143.3E-6,866.2E-6
143.4E-6,879.9E-6
143.4E-6,893.9E-6
143.5E-6,908.2E-6
143.6E-6,922.7E-6
143.7E-6,937.5E-6
143.8E-6,952.5E-6
143.8E-6,967.8E-6
143.9E-6,983.3E-6
144.0E-6,999.2E-6
144.1E-6,1.015E-3
144.1E-6,1.032E-3
144.2E-6,1.048E-3
144.3E-6,1.065E-3
144.4E-6,1.083E-3
144.5E-6,1.100E-3
144.5E-6,1.118E-3
144.6E-6,1.136E-3
144.7E-6,1.155E-3
144.8E-6,1.174E-3
144.8E-6,1.193E-3
144.9E-6,1.213E-3
145.0E-6,1.232E-3
145.1E-6,1.253E-3
145.2E-6,1.273E-3
145.2E-6,1.294E-3
145.3E-6,1.316E-3
145.4E-6,1.338E-3
145.5E-6,1.360E-3
145.5E-6,1.382E-3
145.6E-6,1.405E-3
145.7E-6,1.429E-3
145.8E-6,1.453E-3
145.9E-6,1.477E-3
145.9E-6,1.502E-3
146.0E-6,1.527E-3
146.1E-6,1.552E-3
146.2E-6,1.579E-3
146.2E-6,1.605E-3
146.3E-6,1.632E-3
146.4E-6,1.660E-3
146.5E-6,1.688E-3
146.6E-6,1.717E-3
146.6E-6,1.746E-3
146.7E-6,1.775E-3
146.8E-6,1.806E-3
146.9E-6,1.837E-3
147.0E-6,1.868E-3
147.0E-6,1.900E-3
147.1E-6,1.933E-3
147.2E-6,1.966E-3
147.3E-6,2.000E-3
147.3E-6,2.034E-3
147.4E-6,2.070E-3
147.5E-6,2.106E-3
147.6E-6,2.142E-3
147.7E-6,2.180E-3
147.7E-6,2.218E-3
147.8E-6,2.257E-3
147.9E-6,2.296E-3
148.0E-6,2.337E-3
148.0E-6,2.378E-3
148.1E-6,2.420E-3
148.2E-6,2.463E-3
148.3E-6,2.506E-3
148.4E-6,2.551E-3
148.4E-6,2.597E-3
148.5E-6,2.643E-3
148.6E-6,2.691E-3
148.7E-6,2.739E-3
148.7E-6,2.789E-3
148.8E-6,2.839E-3
148.9E-6,2.891E-3
149.0E-6,2.944E-3
149.1E-6,2.997E-3
149.1E-6,3.053E-3
149.2E-6,3.109E-3
149.3E-6,3.166E-3
149.4E-6,3.225E-3
149.4E-6,3.285E-3
149.5E-6,3.346E-3
149.6E-6,3.409E-3
149.7E-6,3.474E-3
149.8E-6,3.539E-3
149.8E-6,3.606E-3
149.9E-6,3.675E-3
150.0E-6,3.746E-3
150.1E-6,3.818E-3
150.1E-6,3.892E-3
150.2E-6,3.967E-3
150.3E-6,4.045E-3
150.4E-6,4.124E-3
150.5E-6,4.206E-3
150.5E-6,4.289E-3
150.6E-6,4.375E-3
150.7E-6,4.462E-3
150.8E-6,4.553E-3
150.9E-6,4.645E-3
150.9E-6,4.740E-3
151.0E-6,4.837E-3
151.1E-6,4.937E-3
151.2E-6,5.040E-3
151.2E-6,5.146E-3
151.3E-6,5.255E-3
151.4E-6,5.367E-3
151.5E-6,5.482E-3
151.6E-6,5.600E-3
151.6E-6,5.722E-3
151.7E-6,5.848E-3
151.8E-6,5.977E-3
151.9E-6,6.111E-3
151.9E-6,6.249E-3
152.0E-6,6.391E-3
152.1E-6,6.538E-3
152.2E-6,6.689E-3
152.3E-6,6.846E-3
152.3E-6,7.008E-3
152.4E-6,7.176E-3
152.5E-6,7.349E-3
152.6E-6,7.529E-3
152.6E-6,7.715E-3
152.7E-6,7.908E-3
152.8E-6,8.108E-3
152.9E-6,8.316E-3
153.0E-6,8.532E-3
153.0E-6,8.757E-3
153.1E-6,8.991E-3
153.2E-6,9.234E-3
153.3E-6,9.488E-3
153.3E-6,9.752E-3
153.4E-6,10.03E-3
153.5E-6,10.32E-3
153.6E-6,10.62E-3
153.7E-6,10.93E-3
153.7E-6,11.26E-3
153.8E-6,11.61E-3
153.9E-6,11.97E-3
154.0E-6,12.35E-3
154.1E-6,12.75E-3
154.1E-6,13.17E-3
154.2E-6,13.61E-3
154.3E-6,14.08E-3
154.4E-6,14.57E-3
154.4E-6,15.09E-3
154.5E-6,15.64E-3
154.6E-6,16.22E-3
154.7E-6,16.84E-3
154.8E-6,17.49E-3
154.8E-6,18.18E-3
154.9E-6,18.92E-3
155.0E-6,19.70E-3
155.1E-6,20.53E-3
155.1E-6,21.41E-3
155.2E-6,22.35E-3
155.3E-6,23.36E-3
155.4E-6,24.42E-3
155.5E-6,25.56E-3
155.5E-6,26.77E-3
155.6E-6,28.06E-3
155.7E-6,29.43E-3
155.8E-6,30.88E-3
